50mtorr_70W
Integration time [ms]: 2000,000
Averaging Nr. [scans]: 5
Smoothing Nr. [pixels]: 1
Data measured with spectrometer [name]: 1004019U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 636,76; 2780,067;    0,000;    0,000
 636,83; 2578,067;    0,000;    0,000
 636,89; 2277,933;    0,000;    0,000
 636,96; 1832,467;    0,000;    0,000
 637,02; 1374,667;    0,000;    0,000
 637,08; 1231,133;    0,000;    0,000
 637,15; 1446,600;    0,000;    0,000
 637,21; 2084,667;    0,000;    0,000
 637,28; 2509,867;    0,000;    0,000
 637,34; 2421,800;    0,000;    0,000
 637,40; 1905,667;    0,000;    0,000
 637,47; 1181,267;    0,000;    0,000
 637,53; 1119,400;    0,000;    0,000
 637,60; 1503,600;    0,000;    0,000
 637,66; 1985,333;    0,000;    0,000
 637,72; 2179,800;    0,000;    0,000
 637,79; 2153,333;    0,000;    0,000
 637,85; 2081,000;    0,000;    0,000
 637,91; 1832,467;    0,000;    0,000
 637,98; 1660,400;    0,000;    0,000
 638,04; 1890,133;    0,000;    0,000
 638,11; 3374,133;    0,000;    0,000
 638,17; 5114,200;    0,000;    0,000
 638,23; 5118,733;    0,000;    0,000
 638,30; 3788,067;    0,000;    0,000
 638,36; 1884,600;    0,000;    0,000
 638,43; 1296,467;    0,000;    0,000
 638,49; 1219,800;    0,000;    0,000
 638,55; 1275,333;    0,000;    0,000
 638,62; 1569,667;    0,000;    0,000
 638,68; 1436,067;    0,000;    0,000
 638,74; 1261,000;    0,000;    0,000
 638,81; 1167,667;    0,000;    0,000
 638,87; 1635,467;    0,000;    0,000
 638,94; 2119,733;    0,000;    0,000
 639,00; 2010,800;    0,000;    0,000
 639,06; 1599,000;    0,000;    0,000
 639,13; 1794,333;    0,000;    0,000
 639,19; 2444,133;    0,000;    0,000
 639,26; 2369,867;    0,000;    0,000
 639,32; 1516,667;    0,000;    0,000
 639,38; 1211,933;    0,000;    0,000
 639,45; 1419,400;    0,000;    0,000
 639,51; 1655,733;    0,000;    0,000
 639,57; 1550,200;    0,000;    0,000
 639,64; 1830,267;    0,000;    0,000
 639,70; 1987,667;    0,000;    0,000
 639,77; 1557,000;    0,000;    0,000
 639,83;  996,533;    0,000;    0,000
 639,89; 1219,933;    0,000;    0,000
 639,96; 2356,067;    0,000;    0,000
 640,02; 6110,867;    0,000;    0,000
 640,08;13244,267;    0,000;    0,000
 640,15;15284,267;    0,000;    0,000
 640,21;12111,467;    0,000;    0,000
 640,27; 4839,733;    0,000;    0,000
 640,34; 2278,867;    0,000;    0,000
 640,40; 2299,600;    0,000;    0,000
 640,47; 2030,067;    0,000;    0,000
 640,53; 1374,533;    0,000;    0,000
 640,59;  474,133;    0,000;    0,000
 640,66;  468,000;    0,000;    0,000
 640,72;  933,800;    0,000;    0,000
 640,78; 1285,200;    0,000;    0,000
 640,85; 1122,733;    0,000;    0,000
 640,91;  836,467;    0,000;    0,000
 640,97;  970,400;    0,000;    0,000
 641,04; 1054,933;    0,000;    0,000
 641,10;  888,867;    0,000;    0,000
 641,17;  746,200;    0,000;    0,000
 641,23; 1084,000;    0,000;    0,000
 641,29; 1246,067;    0,000;    0,000
 641,36; 1148,267;    0,000;    0,000
 641,42; 1072,800;    0,000;    0,000
 641,48; 1427,667;    0,000;    0,000
 641,55; 1631,067;    0,000;    0,000
 641,61; 1435,400;    0,000;    0,000
 641,67; 1368,200;    0,000;    0,000
 641,74; 1630,733;    0,000;    0,000
 641,80; 1546,867;    0,000;    0,000
 641,86; 1008,333;    0,000;    0,000
 641,93;  739,600;    0,000;    0,000
 641,99;  891,600;    0,000;    0,000
 642,05;  835,867;    0,000;    0,000
 642,12;  417,533;    0,000;    0,000
 642,18;  156,200;    0,000;    0,000
 642,25;  277,667;    0,000;    0,000
 642,31;  343,133;    0,000;    0,000
 642,37;  209,200;    0,000;    0,000
 642,44;  238,267;    0,000;    0,000
 642,50;  336,933;    0,000;    0,000
 642,56;  358,000;    0,000;    0,000
 642,63;  270,133;    0,000;    0,000
 642,69;  308,600;    0,000;    0,000
 642,75;  437,267;    0,000;    0,000
 642,82;  389,667;    0,000;    0,000
 642,88;  185,600;    0,000;    0,000
 642,94;   -0,467;    0,000;    0,000
 643,01;  -35,533;    0,000;    0,000
 643,07;  -77,000;    0,000;    0,000
 643,13; -168,200;    0,000;    0,000
 643,20;  -51,667;    0,000;    0,000
 643,26;  -27,333;    0,000;    0,000
 643,32;   55,467;    0,000;    0,000
 643,39; -127,533;    0,000;    0,000
 643,45;  -46,533;    0,000;    0,000
 643,51;   64,867;    0,000;    0,000
 643,58;  178,533;    0,000;    0,000
 643,64;  -11,000;    0,000;    0,000
 643,70;  -93,800;    0,000;    0,000
 643,77;  -33,000;    0,000;    0,000
 643,83;   55,600;    0,000;    0,000
 643,89;   39,800;    0,000;    0,000
 643,96;  -45,133;    0,000;    0,000
 644,02;   25,067;    0,000;    0,000
 644,08;  -75,067;    0,000;    0,000
 644,15; -139,533;    0,000;    0,000
 644,21;  -96,667;    0,000;    0,000
 644,27;   70,867;    0,000;    0,000
 644,34;  130,467;    0,000;    0,000
 644,40;   25,600;    0,000;    0,000
 644,46;   45,867;    0,000;    0,000
 644,53;   88,667;    0,000;    0,000
 644,59;  122,733;    0,000;    0,000
 644,65;  -29,267;    0,000;    0,000
 644,72;   40,000;    0,000;    0,000
 644,78;   75,600;    0,000;    0,000
 644,84;  185,267;    0,000;    0,000
 644,91;  124,200;    0,000;    0,000
 644,97;  166,800;    0,000;    0,000
 645,03;  283,133;    0,000;    0,000
 645,10;  413,400;    0,000;    0,000
 645,16; 1082,867;    0,000;    0,000
 645,22; 2655,467;    0,000;    0,000
 645,28; 4762,133;    0,000;    0,000
 645,35; 5698,733;    0,000;    0,000
 645,41; 5986,133;    0,000;    0,000
 645,47; 6969,067;    0,000;    0,000
 645,54; 6343,600;    0,000;    0,000
 645,60; 4473,933;    0,000;    0,000
 645,66; 1218,867;    0,000;    0,000
 645,73;  291,000;    0,000;    0,000
 645,79;  165,333;    0,000;    0,000
 645,85;  208,800;    0,000;    0,000
 645,92;  129,400;    0,000;    0,000
 645,98;  234,267;    0,000;    0,000
 646,04;  260,200;    0,000;    0,000
 646,11;  313,667;    0,000;    0,000
 646,17;  132,467;    0,000;    0,000
 646,23;   58,333;    0,000;    0,000
 646,29;   61,400;    0,000;    0,000
 646,36;  154,067;    0,000;    0,000
 646,42;   27,600;    0,000;    0,000
 646,48;  106,600;    0,000;    0,000
 646,55;   65,000;    0,000;    0,000
 646,61;  224,133;    0,000;    0,000
 646,67; -113,800;    0,000;    0,000
 646,74;   -3,000;    0,000;    0,000
 646,80;  276,933;    0,000;    0,000
 646,86;  698,200;    0,000;    0,000
 646,92;  588,600;    0,000;    0,000
 646,99;  432,400;    0,000;    0,000
 647,05;  214,200;    0,000;    0,000
 647,11;  358,533;    0,000;    0,000
 647,18;  482,867;    0,000;    0,000
 647,24;  633,067;    0,000;    0,000
 647,30;  488,800;    0,000;    0,000
 647,37;  124,467;    0,000;    0,000
 647,43; -145,000;    0,000;    0,000
 647,49; -101,000;    0,000;    0,000
 647,55;  -25,800;    0,000;    0,000
 647,62;  -21,800;    0,000;    0,000
 647,68; -139,867;    0,000;    0,000
 647,74;  -84,067;    0,000;    0,000
 647,81;   66,067;    0,000;    0,000
 647,87;  135,267;    0,000;    0,000
 647,93;   46,533;    0,000;    0,000
 647,99;   11,667;    0,000;    0,000
 648,06;   74,000;    0,000;    0,000
 648,12;   91,800;    0,000;    0,000
 648,18;  -85,867;    0,000;    0,000
 648,25;  -64,733;    0,000;    0,000
 648,31;  -84,800;    0,000;    0,000
 648,37;   94,200;    0,000;    0,000
 648,43;   28,533;    0,000;    0,000
 648,50;  139,600;    0,000;    0,000
 648,56;   83,133;    0,000;    0,000
 648,62;  201,200;    0,000;    0,000
 648,69;  309,867;    0,000;    0,000
 648,75;  385,267;    0,000;    0,000
 648,81;  226,600;    0,000;    0,000
 648,87;  -74,533;    0,000;    0,000
 648,94; -243,733;    0,000;    0,000
 649,00; -125,267;    0,000;    0,000
 649,06;   -1,133;    0,000;    0,000
 649,13;   45,133;    0,000;    0,000
 649,19;  -46,400;    0,000;    0,000
 649,25;  -48,400;    0,000;    0,000
 649,31;   42,333;    0,000;    0,000
 649,38;   41,400;    0,000;    0,000
 649,44;  -38,467;    0,000;    0,000
 649,50;  -80,400;    0,000;    0,000
 649,57;   84,067;    0,000;    0,000
 649,63;  254,400;    0,000;    0,000
 649,69;  298,600;    0,000;    0,000
 649,75;  241,867;    0,000;    0,000
 649,82;  126,200;    0,000;    0,000
 649,88;  129,133;    0,000;    0,000
 649,94;  -27,200;    0,000;    0,000
 650,00;   82,867;    0,000;    0,000
 650,07;    0,667;    0,000;    0,000
 650,13;  -11,000;    0,000;    0,000
 650,19; -180,333;    0,000;    0,000
 650,25;  115,800;    0,000;    0,000
 650,32;  425,933;    0,000;    0,000
 650,38;  756,733;    0,000;    0,000
 650,44; 1345,000;    0,000;    0,000
 650,51; 3463,867;    0,000;    0,000
 650,57; 4296,733;    0,000;    0,000
 650,63; 3508,267;    0,000;    0,000
 650,69; 1094,933;    0,000;    0,000
 650,76;   33,867;    0,000;    0,000
 650,82;   47,800;    0,000;    0,000
 650,88;   58,000;    0,000;    0,000
 650,94;  -51,867;    0,000;    0,000
 651,01;   -9,600;    0,000;    0,000
 651,07;   85,267;    0,000;    0,000
 651,13;  252,000;    0,000;    0,000
 651,19;   56,333;    0,000;    0,000
 651,26;  129,133;    0,000;    0,000
 651,32;   81,333;    0,000;    0,000
 651,38;  222,867;    0,000;    0,000
 651,44;  117,533;    0,000;    0,000
 651,51;  180,533;    0,000;    0,000
 651,57;  151,200;    0,000;    0,000
 651,63;  262,800;    0,000;    0,000
 651,69;   87,200;    0,000;    0,000
 651,76;  155,533;    0,000;    0,000
 651,82;   33,867;    0,000;    0,000
 651,88;  200,533;    0,000;    0,000
 651,94;   54,133;    0,000;    0,000
 652,01;  113,733;    0,000;    0,000
 652,07;   99,867;    0,000;    0,000
 652,13;   26,133;    0,000;    0,000
 652,19; -120,067;    0,000;    0,000
 652,26; -204,067;    0,000;    0,000
 652,32;   59,467;    0,000;    0,000
 652,38;  132,400;    0,000;    0,000
 652,44;   70,200;    0,000;    0,000
 652,51;   -7,533;    0,000;    0,000
 652,57;  -34,867;    0,000;    0,000
 652,63;   39,667;    0,000;    0,000
 652,69; -100,933;    0,000;    0,000
 652,76;   18,067;    0,000;    0,000
 652,82;  183,467;    0,000;    0,000
 652,88;  228,733;    0,000;    0,000
 652,94;  103,000;    0,000;    0,000
 653,01;   16,133;    0,000;    0,000
 653,07;  257,867;    0,000;    0,000
 653,13;  611,867;    0,000;    0,000
 653,19;  791,600;    0,000;    0,000
 653,26;  689,667;    0,000;    0,000
 653,32;  476,200;    0,000;    0,000
 653,38;  109,667;    0,000;    0,000
 653,44; -110,400;    0,000;    0,000
 653,50; -167,933;    0,000;    0,000
 653,57;   20,067;    0,000;    0,000
 653,63;  190,133;    0,000;    0,000
 653,69;   72,000;    0,000;    0,000
 653,75;  112,000;    0,000;    0,000
 653,82;  144,933;    0,000;    0,000
 653,88;  178,267;    0,000;    0,000
 653,94;   45,400;    0,000;    0,000
 654,00;   31,933;    0,000;    0,000
 654,07;   -5,267;    0,000;    0,000
 654,13;   28,333;    0,000;    0,000
 654,19; -109,000;    0,000;    0,000
 654,25;   27,733;    0,000;    0,000
 654,31;  100,533;    0,000;    0,000
 654,38;  106,600;    0,000;    0,000
 654,44;  -33,400;    0,000;    0,000
 654,50; -157,333;    0,000;    0,000
 654,56;    4,533;    0,000;    0,000
 654,63;   39,200;    0,000;    0,000
 654,69;  -61,133;    0,000;    0,000
 654,75; -166,667;    0,000;    0,000
 654,81; -123,400;    0,000;    0,000
 654,87;  -44,600;    0,000;    0,000
 654,94; -134,133;    0,000;    0,000
 655,00;  -85,400;    0,000;    0,000
 655,06;   16,200;    0,000;    0,000
 655,12;   96,667;    0,000;    0,000
 655,19;  -40,933;    0,000;    0,000
 655,25;   81,267;    0,000;    0,000
 655,31;  305,400;    0,000;    0,000
 655,37;  355,600;    0,000;    0,000
 655,43;  321,533;    0,000;    0,000
 655,50;  111,267;    0,000;    0,000
 655,56;  161,333;    0,000;    0,000
 655,62;  -24,533;    0,000;    0,000
 655,68; -108,867;    0,000;    0,000
 655,74;   16,067;    0,000;    0,000
 655,81;  138,333;    0,000;    0,000
 655,87;  235,000;    0,000;    0,000
 655,93;  180,467;    0,000;    0,000
 655,99;  243,200;    0,000;    0,000
 656,05;  456,467;    0,000;    0,000
 656,12; 1045,933;    0,000;    0,000
 656,18; 1296,733;    0,000;    0,000
 656,24; 1195,400;    0,000;    0,000
 656,30;  534,667;    0,000;    0,000
 656,37;  148,867;    0,000;    0,000
 656,43;  -35,467;    0,000;    0,000
 656,49;  121,267;    0,000;    0,000
 656,55;  190,067;    0,000;    0,000
 656,61;  225,267;    0,000;    0,000
 656,68;  -62,333;    0,000;    0,000
 656,74;  -81,400;    0,000;    0,000
 656,80;  -30,400;    0,000;    0,000
 656,86;   42,333;    0,000;    0,000
 656,92;  -68,267;    0,000;    0,000
 656,99;   39,333;    0,000;    0,000
 657,05;  287,333;    0,000;    0,000
 657,11;  294,933;    0,000;    0,000
 657,17;   11,933;    0,000;    0,000
 657,23; -219,667;    0,000;    0,000
 657,30; -181,467;    0,000;    0,000
 657,36;  -81,733;    0,000;    0,000
 657,42; -148,267;    0,000;    0,000
 657,48;    6,867;    0,000;    0,000
 657,54;  -26,333;    0,000;    0,000
 657,60;   79,667;    0,000;    0,000
 657,67; -241,400;    0,000;    0,000
 657,73;  -83,267;    0,000;    0,000
 657,79; -120,867;    0,000;    0,000
 657,85;    0,533;    0,000;    0,000
 657,91; -151,200;    0,000;    0,000
 657,98;  -56,800;    0,000;    0,000
 658,04;   19,867;    0,000;    0,000
 658,10;   42,067;    0,000;    0,000
 658,16;  -24,867;    0,000;    0,000
 658,22;   -5,800;    0,000;    0,000
 658,29;  158,867;    0,000;    0,000
 658,35;  154,733;    0,000;    0,000
 658,41;  -37,533;    0,000;    0,000
 658,47; -225,000;    0,000;    0,000
 658,53; -150,600;    0,000;    0,000
 658,59; -115,333;    0,000;    0,000
 658,66;   -0,933;    0,000;    0,000
 658,72;  -44,800;    0,000;    0,000
 658,78;   37,667;    0,000;    0,000
 658,84;  -94,533;    0,000;    0,000
 658,90;   -2,600;    0,000;    0,000
 658,96;   21,600;    0,000;    0,000
 659,03;  123,067;    0,000;    0,000
 659,09;  -39,133;    0,000;    0,000
 659,15; -116,933;    0,000;    0,000
 659,21; -103,733;    0,000;    0,000
 659,27;   34,600;    0,000;    0,000
 659,34;  300,533;    0,000;    0,000
 659,40;  596,933;    0,000;    0,000
 659,46;  691,867;    0,000;    0,000
 659,52;  558,600;    0,000;    0,000
 659,58;  369,333;    0,000;    0,000
 659,64;  250,800;    0,000;    0,000
 659,71;  733,000;    0,000;    0,000
 659,77; 1280,533;    0,000;    0,000
 659,83; 1447,267;    0,000;    0,000
 659,89;  908,667;    0,000;    0,000
 659,95;  190,267;    0,000;    0,000
 660,01;   54,867;    0,000;    0,000
 660,08;  163,733;    0,000;    0,000
 660,14;  173,400;    0,000;    0,000
 660,20;  274,867;    0,000;    0,000
 660,26;  123,533;    0,000;    0,000
 660,32;  143,733;    0,000;    0,000
 660,38;   80,000;    0,000;    0,000
 660,45;  244,067;    0,000;    0,000
 660,51;  257,200;    0,000;    0,000
 660,57;  281,400;    0,000;    0,000
 660,63;  203,467;    0,000;    0,000
 660,69;  182,600;    0,000;    0,000
 660,75;   -3,467;    0,000;    0,000
 660,81;   17,867;    0,000;    0,000
 660,88;   93,000;    0,000;    0,000
 660,94;  337,933;    0,000;    0,000
 661,00;  328,000;    0,000;    0,000
 661,06;  318,200;    0,000;    0,000
 661,12;  128,933;    0,000;    0,000
 661,18;  130,800;    0,000;    0,000
 661,25;  177,933;    0,000;    0,000
 661,31;  109,800;    0,000;    0,000
 661,37;   93,067;    0,000;    0,000
 661,43;  103,533;    0,000;    0,000
 661,49;  257,933;    0,000;    0,000
 661,55;  237,133;    0,000;    0,000
 661,61;   71,267;    0,000;    0,000
 661,68;   -4,000;    0,000;    0,000
 661,74;  111,267;    0,000;    0,000
 661,80;  175,133;    0,000;    0,000
 661,86;   57,600;    0,000;    0,000
 661,92;  -26,267;    0,000;    0,000
 661,98;  -66,467;    0,000;    0,000
 662,04;  -35,200;    0,000;    0,000
 662,11; -115,667;    0,000;    0,000
 662,17;  108,733;    0,000;    0,000
 662,23;  274,667;    0,000;    0,000
 662,29;  258,400;    0,000;    0,000
 662,35;  -27,200;    0,000;    0,000
 662,41; -147,000;    0,000;    0,000
 662,47;  -72,600;    0,000;    0,000
 662,54;   47,267;    0,000;    0,000
 662,60;   66,000;    0,000;    0,000
 662,66;   87,733;    0,000;    0,000
 662,72;   35,867;    0,000;    0,000
 662,78;   82,600;    0,000;    0,000
 662,84;   24,667;    0,000;    0,000
 662,90;  175,200;    0,000;    0,000
 662,97;  206,400;    0,000;    0,000
 663,03;  330,533;    0,000;    0,000
 663,09;  262,667;    0,000;    0,000
 663,15;  269,533;    0,000;    0,000
 663,21;  167,333;    0,000;    0,000
 663,27;  111,733;    0,000;    0,000
 663,33;   63,600;    0,000;    0,000
 663,39;   39,933;    0,000;    0,000
 663,46;   85,933;    0,000;    0,000
 663,52;   46,333;    0,000;    0,000
 663,58;   15,600;    0,000;    0,000
 663,64;   33,333;    0,000;    0,000
 663,70;   99,933;    0,000;    0,000
 663,76;  206,400;    0,000;    0,000
 663,82;  118,200;    0,000;    0,000
 663,89;  125,200;    0,000;    0,000
 663,95;  214,200;    0,000;    0,000
 664,01;  339,333;    0,000;    0,000
 664,07;  224,867;    0,000;    0,000
 664,13;  208,133;    0,000;    0,000
 664,19;  124,800;    0,000;    0,000
 664,25;  230,067;    0,000;    0,000
 664,31;   81,533;    0,000;    0,000
 664,37;  189,400;    0,000;    0,000
 664,44;  210,667;    0,000;    0,000
 664,50;  349,600;    0,000;    0,000
 664,56;  196,133;    0,000;    0,000
 664,62;  185,133;    0,000;    0,000
 664,68;  153,133;    0,000;    0,000
 664,74;  339,600;    0,000;    0,000
 664,80;  258,600;    0,000;    0,000
 664,86;  251,467;    0,000;    0,000
 664,93;  170,733;    0,000;    0,000
 664,99;  200,533;    0,000;    0,000
 665,05;  401,600;    0,000;    0,000
 665,11;  574,067;    0,000;    0,000
 665,17;  546,600;    0,000;    0,000
 665,23;  418,267;    0,000;    0,000
 665,29;  167,400;    0,000;    0,000
 665,35;  236,667;    0,000;    0,000
 665,41;  243,533;    0,000;    0,000
 665,48;  415,600;    0,000;    0,000
 665,54;  398,267;    0,000;    0,000
 665,60;  326,600;    0,000;    0,000
 665,66;  227,400;    0,000;    0,000
 665,72;  245,733;    0,000;    0,000
 665,78;  158,600;    0,000;    0,000
 665,84;  215,733;    0,000;    0,000
 665,90;  339,800;    0,000;    0,000
 665,96;  334,933;    0,000;    0,000
 666,02;  155,000;    0,000;    0,000
 666,09;  -18,200;    0,000;    0,000
 666,15;   42,933;    0,000;    0,000
 666,21;   89,867;    0,000;    0,000
 666,27;  192,200;    0,000;    0,000
 666,33;  303,067;    0,000;    0,000
 666,39;  410,000;    0,000;    0,000
 666,45;  381,000;    0,000;    0,000
 666,51;  373,400;    0,000;    0,000
 666,57;  485,133;    0,000;    0,000
 666,63;  492,533;    0,000;    0,000
 666,70;  492,800;    0,000;    0,000
 666,76;  546,067;    0,000;    0,000
 666,82;  760,400;    0,000;    0,000
 666,88;  676,667;    0,000;    0,000
 666,94;  450,467;    0,000;    0,000
 667,00;  392,333;    0,000;    0,000
 667,06;  527,400;    0,000;    0,000
 667,12;  549,333;    0,000;    0,000
 667,18;  300,533;    0,000;    0,000
 667,24;   45,267;    0,000;    0,000
 667,30;   31,867;    0,000;    0,000
 667,37;  173,667;    0,000;    0,000
 667,43;  336,600;    0,000;    0,000
 667,49;  423,867;    0,000;    0,000
 667,55;  625,067;    0,000;    0,000
 667,61; 1110,000;    0,000;    0,000
 667,67; 2136,067;    0,000;    0,000
 667,73; 2587,467;    0,000;    0,000
 667,79; 2281,000;    0,000;    0,000
 667,85; 1242,333;    0,000;    0,000
 667,91;  533,200;    0,000;    0,000
 667,97;  225,800;    0,000;    0,000
 668,03;  190,400;    0,000;    0,000
 668,09;  174,933;    0,000;    0,000
 668,16;  223,533;    0,000;    0,000
 668,22;  207,200;    0,000;    0,000
 668,28;  226,067;    0,000;    0,000
 668,34;  453,800;    0,000;    0,000
 668,40;  452,267;    0,000;    0,000
 668,46;  434,200;    0,000;    0,000
 668,52;  401,333;    0,000;    0,000
 668,58;  534,800;    0,000;    0,000
 668,64;  533,267;    0,000;    0,000
 668,70;  423,400;    0,000;    0,000
 668,76;  475,533;    0,000;    0,000
 668,82;  526,933;    0,000;    0,000
 668,88;  482,667;    0,000;    0,000
 668,95;  263,800;    0,000;    0,000
 669,01;  324,533;    0,000;    0,000
 669,07;  264,667;    0,000;    0,000
 669,13;  282,800;    0,000;    0,000
 669,19;  390,133;    0,000;    0,000
 669,25;  625,533;    0,000;    0,000
 669,31;  835,867;    0,000;    0,000
 669,37;  683,467;    0,000;    0,000
 669,43;  558,667;    0,000;    0,000
 669,49;  476,467;    0,000;    0,000
 669,55;  486,267;    0,000;    0,000
 669,61;  409,067;    0,000;    0,000
 669,67;  279,867;    0,000;    0,000
 669,73;  351,000;    0,000;    0,000
 669,79;  689,467;    0,000;    0,000
 669,85;  812,267;    0,000;    0,000
 669,92;  718,800;    0,000;    0,000
 669,98;  531,533;    0,000;    0,000
 670,04;  591,533;    0,000;    0,000
 670,10;  586,000;    0,000;    0,000
 670,16;  478,067;    0,000;    0,000
 670,22;  590,400;    0,000;    0,000
 670,28;  785,200;    0,000;    0,000
 670,34;  841,000;    0,000;    0,000
 670,40;  583,333;    0,000;    0,000
 670,46;  410,533;    0,000;    0,000
 670,52;  291,867;    0,000;    0,000
 670,58;  439,733;    0,000;    0,000
 670,64;  339,067;    0,000;    0,000
 670,70;  422,467;    0,000;    0,000
 670,76;  384,867;    0,000;    0,000
 670,82;  439,067;    0,000;    0,000
 670,88;  427,333;    0,000;    0,000
 670,94;  396,333;    0,000;    0,000
 671,01;  480,600;    0,000;    0,000
 671,07;  577,467;    0,000;    0,000
 671,13;  529,600;    0,000;    0,000
 671,19;  606,200;    0,000;    0,000
 671,25;  547,667;    0,000;    0,000
 671,31;  596,933;    0,000;    0,000
 671,37;  414,600;    0,000;    0,000
 671,43;  369,400;    0,000;    0,000
 671,49;  551,600;    0,000;    0,000
 671,55; 1286,800;    0,000;    0,000
 671,61; 1721,733;    0,000;    0,000
 671,67; 1543,000;    0,000;    0,000
 671,73;  895,333;    0,000;    0,000
 671,79;  425,800;    0,000;    0,000
 671,85;  444,333;    0,000;    0,000
 671,91;  424,200;    0,000;    0,000
 671,97;  510,800;    0,000;    0,000
 672,03;  337,867;    0,000;    0,000
 672,09;  261,667;    0,000;    0,000
 672,15;  359,000;    0,000;    0,000
 672,21;  469,133;    0,000;    0,000
 672,27;  559,133;    0,000;    0,000
 672,33;  442,867;    0,000;    0,000
 672,39;  463,267;    0,000;    0,000
 672,45;  443,133;    0,000;    0,000
 672,51;  432,333;    0,000;    0,000
 672,57;  357,133;    0,000;    0,000
 672,64;  819,267;    0,000;    0,000
 672,70; 1228,667;    0,000;    0,000
 672,76; 1286,333;    0,000;    0,000
 672,82;  860,400;    0,000;    0,000
 672,88;  555,067;    0,000;    0,000
 672,94;  539,800;    0,000;    0,000
 673,00;  410,267;    0,000;    0,000
 673,06;  265,867;    0,000;    0,000
 673,12;  263,200;    0,000;    0,000
 673,18;  367,333;    0,000;    0,000
 673,24;  320,267;    0,000;    0,000
 673,30;  221,800;    0,000;    0,000
 673,36;  218,267;    0,000;    0,000
 673,42;  455,467;    0,000;    0,000
 673,48;  560,667;    0,000;    0,000
 673,54;  584,200;    0,000;    0,000
 673,60;  473,533;    0,000;    0,000
 673,66;  547,333;    0,000;    0,000
 673,72;  483,667;    0,000;    0,000
 673,78;  569,467;    0,000;    0,000
 673,84;  691,133;    0,000;    0,000
 673,90;  747,600;    0,000;    0,000
 673,96;  627,800;    0,000;    0,000
 674,02;  277,933;    0,000;    0,000
 674,08;  287,000;    0,000;    0,000
 674,14;  362,600;    0,000;    0,000
 674,20;  541,133;    0,000;    0,000
 674,26;  440,800;    0,000;    0,000
 674,32;  449,933;    0,000;    0,000
 674,38;  416,667;    0,000;    0,000
 674,44;  368,800;    0,000;    0,000
 674,50;  155,867;    0,000;    0,000
 674,56;  111,667;    0,000;    0,000
 674,62;  197,933;    0,000;    0,000
 674,68;  314,600;    0,000;    0,000
 674,74;  385,333;    0,000;    0,000
 674,80;  480,933;    0,000;    0,000
 674,86;  644,733;    0,000;    0,000
 674,92;  595,867;    0,000;    0,000
 674,98;  470,400;    0,000;    0,000
 675,04;  632,200;    0,000;    0,000
 675,10; 1183,533;    0,000;    0,000
 675,16; 1701,467;    0,000;    0,000
 675,22; 1489,533;    0,000;    0,000
 675,28;  972,533;    0,000;    0,000
 675,34;  415,600;    0,000;    0,000
 675,40;  321,733;    0,000;    0,000
 675,46;  371,867;    0,000;    0,000
 675,52;  651,933;    0,000;    0,000
 675,58;  694,867;    0,000;    0,000
 675,64;  572,067;    0,000;    0,000
 675,70;  380,867;    0,000;    0,000
 675,76;  304,467;    0,000;    0,000
 675,82;  496,200;    0,000;    0,000
 675,88;  599,067;    0,000;    0,000
 675,94;  668,067;    0,000;    0,000
 676,00;  468,667;    0,000;    0,000
 676,06;  451,133;    0,000;    0,000
 676,12;  458,800;    0,000;    0,000
 676,18;  606,533;    0,000;    0,000
 676,24;  607,667;    0,000;    0,000
 676,30;  582,933;    0,000;    0,000
 676,36;  464,867;    0,000;    0,000
 676,42;  313,400;    0,000;    0,000
 676,48;  371,800;    0,000;    0,000
 676,54;  512,800;    0,000;    0,000
 676,60;  572,267;    0,000;    0,000
 676,66;  496,400;    0,000;    0,000
 676,72;  585,467;    0,000;    0,000
 676,78;  778,533;    0,000;    0,000
 676,84;  892,533;    0,000;    0,000
 676,90;  767,000;    0,000;    0,000
 676,96;  778,667;    0,000;    0,000
 677,02;  679,867;    0,000;    0,000
 677,08;  533,533;    0,000;    0,000
 677,14;  232,533;    0,000;    0,000
 677,20;  318,133;    0,000;    0,000
 677,26;  372,133;    0,000;    0,000
 677,32;  466,000;    0,000;    0,000
 677,38;  409,267;    0,000;    0,000
 677,44;  616,000;    0,000;    0,000
 677,50;  684,800;    0,000;    0,000
 677,56;  614,733;    0,000;    0,000
 677,62;  423,867;    0,000;    0,000
 677,68;  655,600;    0,000;    0,000
 677,74;  935,867;    0,000;    0,000
 677,80;  978,267;    0,000;    0,000
 677,85;  704,067;    0,000;    0,000
 677,91;  630,133;    0,000;    0,000
 677,97;  681,800;    0,000;    0,000
 678,03;  685,800;    0,000;    0,000
 678,09;  708,800;    0,000;    0,000
 678,15;  775,133;    0,000;    0,000
 678,21;  878,067;    0,000;    0,000
 678,27;  631,400;    0,000;    0,000
 678,33;  553,067;    0,000;    0,000
 678,39;  649,933;    0,000;    0,000
 678,45; 1069,600;    0,000;    0,000
 678,51; 1171,667;    0,000;    0,000
 678,57;  979,667;    0,000;    0,000
 678,63;  672,733;    0,000;    0,000
 678,69;  800,200;    0,000;    0,000
 678,75; 1166,467;    0,000;    0,000
 678,81; 1259,600;    0,000;    0,000
 678,87; 1242,067;    0,000;    0,000
 678,93; 1207,600;    0,000;    0,000
 678,99; 1234,200;    0,000;    0,000
