50mtorr70W
Integration time [ms]: 200,000
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1004020U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 833,18; -190,930;    0,000;    0,000
 833,23; -100,770;    0,000;    0,000
 833,29; -218,030;    0,000;    0,000
 833,34; -157,130;    0,000;    0,000
 833,39;  -78,070;    0,000;    0,000
 833,44; -170,130;    0,000;    0,000
 833,50;  -64,210;    0,000;    0,000
 833,55;  -90,280;    0,000;    0,000
 833,60; -208,360;    0,000;    0,000
 833,66; -128,590;    0,000;    0,000
 833,71; -193,830;    0,000;    0,000
 833,76; -118,160;    0,000;    0,000
 833,82;  -56,380;    0,000;    0,000
 833,87; -146,950;    0,000;    0,000
 833,92; -111,190;    0,000;    0,000
 833,98;  -21,360;    0,000;    0,000
 834,03; -159,430;    0,000;    0,000
 834,08; -228,230;    0,000;    0,000
 834,13; -129,130;    0,000;    0,000
 834,19;  -63,100;    0,000;    0,000
 834,24; -153,330;    0,000;    0,000
 834,29; -154,160;    0,000;    0,000
 834,35; -114,020;    0,000;    0,000
 834,40;  -42,830;    0,000;    0,000
 834,45;    7,220;    0,000;    0,000
 834,50; -105,130;    0,000;    0,000
 834,56; -171,570;    0,000;    0,000
 834,61;  -75,870;    0,000;    0,000
 834,66; -119,370;    0,000;    0,000
 834,72; -121,360;    0,000;    0,000
 834,77;  -70,380;    0,000;    0,000
 834,82;  -32,130;    0,000;    0,000
 834,88;  141,240;    0,000;    0,000
 834,93;  193,910;    0,000;    0,000
 834,98;  -26,300;    0,000;    0,000
 835,03;  -33,810;    0,000;    0,000
 835,09;  -98,420;    0,000;    0,000
 835,14;   22,290;    0,000;    0,000
 835,19; -173,590;    0,000;    0,000
 835,24; -178,250;    0,000;    0,000
 835,30;  -97,340;    0,000;    0,000
 835,35; -116,500;    0,000;    0,000
 835,40;  -76,270;    0,000;    0,000
 835,46;  -24,340;    0,000;    0,000
 835,51; -190,010;    0,000;    0,000
 835,56; -152,810;    0,000;    0,000
 835,61;  -54,470;    0,000;    0,000
 835,67;  -91,440;    0,000;    0,000
 835,72;  -29,710;    0,000;    0,000
 835,77; -103,720;    0,000;    0,000
 835,83; -194,030;    0,000;    0,000
 835,88; -101,960;    0,000;    0,000
 835,93; -121,340;    0,000;    0,000
 835,98; -132,650;    0,000;    0,000
 836,04;  -89,910;    0,000;    0,000
 836,09;  -53,620;    0,000;    0,000
 836,14; -135,720;    0,000;    0,000
 836,19; -130,240;    0,000;    0,000
 836,25; -102,580;    0,000;    0,000
 836,30;  -90,520;    0,000;    0,000
 836,35;  -66,470;    0,000;    0,000
 836,41; -155,960;    0,000;    0,000
 836,46; -139,840;    0,000;    0,000
 836,51;  -97,380;    0,000;    0,000
 836,56; -106,310;    0,000;    0,000
 836,62;  -72,650;    0,000;    0,000
 836,67; -162,700;    0,000;    0,000
 836,72; -154,230;    0,000;    0,000
 836,77; -143,400;    0,000;    0,000
 836,83; -130,800;    0,000;    0,000
 836,88; -183,170;    0,000;    0,000
 836,93; -120,720;    0,000;    0,000
 836,98;  -38,320;    0,000;    0,000
 837,04;  -98,960;    0,000;    0,000
 837,09; -120,170;    0,000;    0,000
 837,14;  -49,530;    0,000;    0,000
 837,19; -128,200;    0,000;    0,000
 837,25; -100,910;    0,000;    0,000
 837,30; -185,580;    0,000;    0,000
 837,35;  -45,860;    0,000;    0,000
 837,40; -232,510;    0,000;    0,000
 837,46; -129,430;    0,000;    0,000
 837,51;  -91,240;    0,000;    0,000
 837,56;  -79,810;    0,000;    0,000
 837,61; -120,530;    0,000;    0,000
 837,67; -136,460;    0,000;    0,000
 837,72; -101,620;    0,000;    0,000
 837,77; -135,820;    0,000;    0,000
 837,82; -107,650;    0,000;    0,000
 837,88;  -34,490;    0,000;    0,000
 837,93; -102,380;    0,000;    0,000
 837,98;  -99,950;    0,000;    0,000
 838,03;  -83,710;    0,000;    0,000
 838,09; -102,170;    0,000;    0,000
 838,14; -226,410;    0,000;    0,000
 838,19; -128,120;    0,000;    0,000
 838,24;  -42,460;    0,000;    0,000
 838,30; -178,660;    0,000;    0,000
 838,35;  -42,190;    0,000;    0,000
 838,40;  -94,350;    0,000;    0,000
 838,45; -151,980;    0,000;    0,000
 838,51; -104,670;    0,000;    0,000
 838,56; -214,870;    0,000;    0,000
 838,61;  -81,860;    0,000;    0,000
 838,66; -167,250;    0,000;    0,000
 838,71;  -96,310;    0,000;    0,000
 838,77; -162,490;    0,000;    0,000
 838,82;  -96,970;    0,000;    0,000
 838,87; -121,840;    0,000;    0,000
 838,92;  -75,560;    0,000;    0,000
 838,98; -148,540;    0,000;    0,000
 839,03;   -8,100;    0,000;    0,000
 839,08; -147,510;    0,000;    0,000
 839,13;  -88,310;    0,000;    0,000
 839,19; -215,350;    0,000;    0,000
 839,24; -125,620;    0,000;    0,000
 839,29; -156,950;    0,000;    0,000
 839,34;  -56,560;    0,000;    0,000
 839,39; -158,720;    0,000;    0,000
 839,45;  -79,320;    0,000;    0,000
 839,50; -133,140;    0,000;    0,000
 839,55; -113,240;    0,000;    0,000
 839,60; -154,670;    0,000;    0,000
 839,66;  -30,610;    0,000;    0,000
 839,71; -141,270;    0,000;    0,000
 839,76;  -36,570;    0,000;    0,000
 839,81;  -87,810;    0,000;    0,000
 839,86; -122,270;    0,000;    0,000
 839,92; -121,280;    0,000;    0,000
 839,97; -103,550;    0,000;    0,000
 840,02;  -72,940;    0,000;    0,000
 840,07;  -64,980;    0,000;    0,000
 840,12;  -95,260;    0,000;    0,000
 840,18; -179,610;    0,000;    0,000
 840,23;  -82,660;    0,000;    0,000
 840,28;  -56,900;    0,000;    0,000
 840,33; -110,520;    0,000;    0,000
 840,39; -198,600;    0,000;    0,000
 840,44; -203,490;    0,000;    0,000
 840,49; -184,080;    0,000;    0,000
 840,54; -183,850;    0,000;    0,000
 840,59; -101,880;    0,000;    0,000
 840,65;  -41,830;    0,000;    0,000
 840,70;  -94,910;    0,000;    0,000
 840,75; -174,020;    0,000;    0,000
 840,80;  -20,820;    0,000;    0,000
 840,85; -107,460;    0,000;    0,000
 840,91; -145,130;    0,000;    0,000
 840,96;  -72,750;    0,000;    0,000
 841,01;  -29,570;    0,000;    0,000
 841,06;   27,100;    0,000;    0,000
 841,11;  213,270;    0,000;    0,000
 841,17;  167,460;    0,000;    0,000
 841,22;  193,250;    0,000;    0,000
 841,27; -101,300;    0,000;    0,000
 841,32;  -74,300;    0,000;    0,000
 841,37; -184,390;    0,000;    0,000
 841,43;  -97,830;    0,000;    0,000
 841,48; -179,160;    0,000;    0,000
 841,53;   26,090;    0,000;    0,000
 841,58;  -79,900;    0,000;    0,000
 841,63; -117,290;    0,000;    0,000
 841,68; -177,280;    0,000;    0,000
 841,74; -147,780;    0,000;    0,000
 841,79;  -99,340;    0,000;    0,000
 841,84; -128,250;    0,000;    0,000
 841,89; -104,270;    0,000;    0,000
 841,94; -104,260;    0,000;    0,000
 842,00; -128,140;    0,000;    0,000
 842,05; -125,120;    0,000;    0,000
 842,10; -109,900;    0,000;    0,000
 842,15;  -53,860;    0,000;    0,000
 842,20; -108,360;    0,000;    0,000
 842,26; -101,130;    0,000;    0,000
 842,31; -157,920;    0,000;    0,000
 842,36; -119,300;    0,000;    0,000
 842,41; -140,860;    0,000;    0,000
 842,46; -106,090;    0,000;    0,000
 842,51;   27,690;    0,000;    0,000
 842,57;  -25,160;    0,000;    0,000
 842,62;  -85,570;    0,000;    0,000
 842,67;  -31,670;    0,000;    0,000
 842,72;   87,240;    0,000;    0,000
 842,77;  394,100;    0,000;    0,000
 842,82;  340,680;    0,000;    0,000
 842,88;  145,790;    0,000;    0,000
 842,93;  -82,980;    0,000;    0,000
 842,98; -112,900;    0,000;    0,000
 843,03; -116,860;    0,000;    0,000
 843,08; -133,470;    0,000;    0,000
 843,14;  -83,380;    0,000;    0,000
 843,19;  -39,940;    0,000;    0,000
 843,24;  -51,850;    0,000;    0,000
 843,29; -150,190;    0,000;    0,000
 843,34; -164,390;    0,000;    0,000
 843,39; -137,800;    0,000;    0,000
 843,44;  -90,390;    0,000;    0,000
 843,50; -122,350;    0,000;    0,000
 843,55; -171,980;    0,000;    0,000
 843,60;  -20,200;    0,000;    0,000
 843,65;  -90,300;    0,000;    0,000
 843,70;   -7,570;    0,000;    0,000
 843,75;  -80,250;    0,000;    0,000
 843,81;  -96,870;    0,000;    0,000
 843,86; -148,890;    0,000;    0,000
 843,91;  -88,720;    0,000;    0,000
 843,96; -142,760;    0,000;    0,000
 844,01;  -96,980;    0,000;    0,000
 844,06;  -91,170;    0,000;    0,000
 844,12;  -67,690;    0,000;    0,000
 844,17;  -57,500;    0,000;    0,000
 844,22; -148,500;    0,000;    0,000
 844,27; -106,290;    0,000;    0,000
 844,32;  -57,410;    0,000;    0,000
 844,37; -136,190;    0,000;    0,000
 844,42;  -93,480;    0,000;    0,000
 844,48;  -78,300;    0,000;    0,000
 844,53;  -55,080;    0,000;    0,000
 844,58;  -24,870;    0,000;    0,000
 844,63;   76,790;    0,000;    0,000
 844,68;  148,510;    0,000;    0,000
 844,73;  245,660;    0,000;    0,000
 844,78;  461,340;    0,000;    0,000
 844,84; 1023,520;    0,000;    0,000
 844,89; 2133,720;    0,000;    0,000
 844,94; 4030,920;    0,000;    0,000
 844,99; 8665,690;    0,000;    0,000
 845,04;11798,620;    0,000;    0,000
 845,09; 6938,040;    0,000;    0,000
 845,14; 1916,220;    0,000;    0,000
 845,20;  276,440;    0,000;    0,000
 845,25;  128,960;    0,000;    0,000
 845,30;  144,110;    0,000;    0,000
 845,35;    6,060;    0,000;    0,000
 845,40;   70,070;    0,000;    0,000
 845,45;  457,380;    0,000;    0,000
 845,50;   30,200;    0,000;    0,000
 845,56;    4,340;    0,000;    0,000
 845,61; -104,640;    0,000;    0,000
 845,66;    9,800;    0,000;    0,000
 845,71;   -9,880;    0,000;    0,000
 845,76;  -20,380;    0,000;    0,000
 845,81;  -73,480;    0,000;    0,000
 845,86;  -89,180;    0,000;    0,000
 845,91; -217,600;    0,000;    0,000
 845,97; -160,900;    0,000;    0,000
 846,02;  -67,830;    0,000;    0,000
 846,07; -123,970;    0,000;    0,000
 846,12; -215,780;    0,000;    0,000
 846,17;  -52,210;    0,000;    0,000
 846,22; -125,970;    0,000;    0,000
 846,27;   -7,560;    0,000;    0,000
 846,32;  -32,930;    0,000;    0,000
 846,38;  -91,290;    0,000;    0,000
 846,43;  -58,640;    0,000;    0,000
 846,48; -151,450;    0,000;    0,000
 846,53; -157,320;    0,000;    0,000
 846,58; -107,400;    0,000;    0,000
 846,63; -209,530;    0,000;    0,000
 846,68;  -90,720;    0,000;    0,000
 846,73;  -96,750;    0,000;    0,000
 846,79;  -39,350;    0,000;    0,000
 846,84; -155,010;    0,000;    0,000
 846,89;  -85,590;    0,000;    0,000
 846,94;  -12,390;    0,000;    0,000
 846,99;  -65,570;    0,000;    0,000
 847,04;  -50,690;    0,000;    0,000
 847,09;   82,510;    0,000;    0,000
 847,14; -138,100;    0,000;    0,000
 847,19; -114,240;    0,000;    0,000
 847,25; -165,410;    0,000;    0,000
 847,30;  -63,130;    0,000;    0,000
 847,35;  -84,090;    0,000;    0,000
 847,40;  -72,990;    0,000;    0,000
 847,45; -117,990;    0,000;    0,000
 847,50;  -28,910;    0,000;    0,000
 847,55; -179,270;    0,000;    0,000
 847,60;  -60,230;    0,000;    0,000
 847,65; -108,280;    0,000;    0,000
 847,70; -103,310;    0,000;    0,000
 847,76; -161,510;    0,000;    0,000
 847,81;  -29,590;    0,000;    0,000
 847,86; -166,640;    0,000;    0,000
 847,91;  -53,850;    0,000;    0,000
 847,96; -123,060;    0,000;    0,000
 848,01;  -88,990;    0,000;    0,000
 848,06; -169,930;    0,000;    0,000
 848,11;  -49,750;    0,000;    0,000
 848,16;  -81,030;    0,000;    0,000
 848,21;  -92,210;    0,000;    0,000
 848,27;  -67,040;    0,000;    0,000
 848,32; -119,460;    0,000;    0,000
 848,37; -169,970;    0,000;    0,000
 848,42;  -54,340;    0,000;    0,000
 848,47;  -24,960;    0,000;    0,000
 848,52; -138,590;    0,000;    0,000
 848,57; -157,750;    0,000;    0,000
 848,62; -147,210;    0,000;    0,000
 848,67; -107,830;    0,000;    0,000
 848,72; -115,550;    0,000;    0,000
 848,77; -179,800;    0,000;    0,000
 848,83;  -23,150;    0,000;    0,000
 848,88; -151,910;    0,000;    0,000
 848,93;   33,360;    0,000;    0,000
 848,98;  -79,180;    0,000;    0,000
 849,03;  -34,090;    0,000;    0,000
 849,08;  -46,720;    0,000;    0,000
 849,13; -145,500;    0,000;    0,000
 849,18; -181,630;    0,000;    0,000
 849,23;  -97,900;    0,000;    0,000
 849,28; -148,550;    0,000;    0,000
 849,33;  -11,710;    0,000;    0,000
 849,38; -180,280;    0,000;    0,000
 849,43; -105,640;    0,000;    0,000
 849,49; -110,610;    0,000;    0,000
 849,54;  -64,910;    0,000;    0,000
 849,59;  -91,770;    0,000;    0,000
 849,64; -127,570;    0,000;    0,000
 849,69; -154,320;    0,000;    0,000
 849,74;   -4,860;    0,000;    0,000
 849,79; -139,510;    0,000;    0,000
 849,84; -154,370;    0,000;    0,000
 849,89; -200,760;    0,000;    0,000
 849,94;  -88,630;    0,000;    0,000
 849,99;  -98,850;    0,000;    0,000
 850,04;  -61,170;    0,000;    0,000
 850,09;  -21,360;    0,000;    0,000
 850,14; -165,710;    0,000;    0,000
 850,20; -185,770;    0,000;    0,000
 850,25;  -93,690;    0,000;    0,000
 850,30; -155,230;    0,000;    0,000
 850,35;  -23,690;    0,000;    0,000
 850,40; -147,720;    0,000;    0,000
 850,45; -133,150;    0,000;    0,000
 850,50; -136,270;    0,000;    0,000
 850,55;  -54,620;    0,000;    0,000
 850,60;  -99,610;    0,000;    0,000
 850,65; -176,580;    0,000;    0,000
 850,70; -201,360;    0,000;    0,000
 850,75; -126,630;    0,000;    0,000
 850,80; -173,420;    0,000;    0,000
 850,85; -116,200;    0,000;    0,000
 850,90;  -71,730;    0,000;    0,000
 850,95;  -26,840;    0,000;    0,000
 851,00;  -91,770;    0,000;    0,000
 851,05; -128,330;    0,000;    0,000
 851,11; -102,750;    0,000;    0,000
 851,16; -112,120;    0,000;    0,000
 851,21; -135,660;    0,000;    0,000
 851,26;  -47,970;    0,000;    0,000
 851,31;  -85,570;    0,000;    0,000
 851,36;   69,120;    0,000;    0,000
 851,41;   33,850;    0,000;    0,000
 851,46;  -87,750;    0,000;    0,000
 851,51; -126,960;    0,000;    0,000
 851,56; -101,870;    0,000;    0,000
 851,61; -150,050;    0,000;    0,000
 851,66;  -72,150;    0,000;    0,000
 851,71; -118,010;    0,000;    0,000
 851,76; -160,740;    0,000;    0,000
 851,81; -171,350;    0,000;    0,000
 851,86;  -69,570;    0,000;    0,000
 851,91; -174,590;    0,000;    0,000
 851,96;  -36,050;    0,000;    0,000
 852,01; -164,830;    0,000;    0,000
 852,06;  -49,690;    0,000;    0,000
 852,11; -128,540;    0,000;    0,000
 852,16;  -56,430;    0,000;    0,000
 852,21;  -58,860;    0,000;    0,000
 852,26;  -80,220;    0,000;    0,000
 852,32; -194,640;    0,000;    0,000
 852,37;  -52,830;    0,000;    0,000
 852,42; -130,520;    0,000;    0,000
 852,47;  -91,590;    0,000;    0,000
 852,52;   -2,170;    0,000;    0,000
 852,57; -135,430;    0,000;    0,000
 852,62;   84,250;    0,000;    0,000
 852,67;  -32,510;    0,000;    0,000
 852,72; -127,210;    0,000;    0,000
 852,77;  -92,000;    0,000;    0,000
 852,82;  -51,970;    0,000;    0,000
 852,87;  -81,840;    0,000;    0,000
 852,92; -207,270;    0,000;    0,000
 852,97;  -66,830;    0,000;    0,000
 853,02;  -44,520;    0,000;    0,000
 853,07; -185,390;    0,000;    0,000
 853,12; -163,310;    0,000;    0,000
 853,17; -161,130;    0,000;    0,000
 853,22; -206,500;    0,000;    0,000
 853,27;  -44,770;    0,000;    0,000
 853,32;  -85,560;    0,000;    0,000
 853,37;  -85,870;    0,000;    0,000
 853,42; -115,520;    0,000;    0,000
 853,47;  -32,440;    0,000;    0,000
 853,52; -194,110;    0,000;    0,000
 853,57; -165,340;    0,000;    0,000
 853,62; -212,830;    0,000;    0,000
 853,67; -175,540;    0,000;    0,000
 853,72;  -76,250;    0,000;    0,000
 853,77;  -96,310;    0,000;    0,000
 853,82; -217,350;    0,000;    0,000
 853,87; -124,560;    0,000;    0,000
 853,92;  -60,870;    0,000;    0,000
 853,97;  -67,060;    0,000;    0,000
 854,02;  -58,160;    0,000;    0,000
 854,07; -108,590;    0,000;    0,000
 854,12; -140,110;    0,000;    0,000
 854,17; -146,870;    0,000;    0,000
 854,22; -123,650;    0,000;    0,000
 854,27;  -52,160;    0,000;    0,000
 854,32;  -98,100;    0,000;    0,000
 854,37;  -15,810;    0,000;    0,000
 854,42; -111,380;    0,000;    0,000
 854,47; -104,960;    0,000;    0,000
 854,52; -162,180;    0,000;    0,000
 854,57;  -27,550;    0,000;    0,000
 854,62; -130,330;    0,000;    0,000
 854,67;  -50,390;    0,000;    0,000
 854,72; -187,820;    0,000;    0,000
 854,77;  -58,560;    0,000;    0,000
 854,82; -151,960;    0,000;    0,000
 854,87; -118,270;    0,000;    0,000
 854,92; -196,660;    0,000;    0,000
 854,97;  -51,520;    0,000;    0,000
 855,02; -149,930;    0,000;    0,000
 855,07; -102,220;    0,000;    0,000
 855,12; -187,590;    0,000;    0,000
 855,17; -150,210;    0,000;    0,000
 855,22; -219,720;    0,000;    0,000
 855,27;  -69,020;    0,000;    0,000
 855,32; -146,330;    0,000;    0,000
 855,37;  -34,020;    0,000;    0,000
 855,42; -193,420;    0,000;    0,000
 855,47;   -0,730;    0,000;    0,000
 855,52; -106,650;    0,000;    0,000
 855,57; -118,090;    0,000;    0,000
 855,62; -142,600;    0,000;    0,000
 855,67; -161,920;    0,000;    0,000
 855,72; -203,600;    0,000;    0,000
 855,77; -123,700;    0,000;    0,000
 855,82; -153,640;    0,000;    0,000
 855,87; -128,280;    0,000;    0,000
 855,92; -200,000;    0,000;    0,000
 855,97; -152,460;    0,000;    0,000
 856,02; -171,770;    0,000;    0,000
 856,07;  -84,830;    0,000;    0,000
 856,12; -151,150;    0,000;    0,000
 856,17; -116,870;    0,000;    0,000
 856,22; -110,700;    0,000;    0,000
 856,27;  -83,170;    0,000;    0,000
 856,32;  -95,670;    0,000;    0,000
 856,37; -105,060;    0,000;    0,000
 856,41; -218,530;    0,000;    0,000
 856,46;  -90,570;    0,000;    0,000
 856,51; -130,290;    0,000;    0,000
 856,56; -134,570;    0,000;    0,000
 856,61; -139,820;    0,000;    0,000
 856,66; -142,720;    0,000;    0,000
 856,71; -118,680;    0,000;    0,000
 856,76;  -92,920;    0,000;    0,000
 856,81;  -60,480;    0,000;    0,000
 856,86; -143,850;    0,000;    0,000
 856,91; -121,470;    0,000;    0,000
 856,96; -114,670;    0,000;    0,000
 857,01;  -91,910;    0,000;    0,000
 857,06; -119,090;    0,000;    0,000
 857,11; -191,280;    0,000;    0,000
 857,16;  -89,840;    0,000;    0,000
 857,21; -182,080;    0,000;    0,000
 857,26; -131,070;    0,000;    0,000
 857,31; -169,380;    0,000;    0,000
 857,36; -131,070;    0,000;    0,000
 857,41; -120,230;    0,000;    0,000
 857,46; -151,250;    0,000;    0,000
 857,51; -138,190;    0,000;    0,000
 857,56; -106,270;    0,000;    0,000
 857,60; -134,560;    0,000;    0,000
 857,65; -118,570;    0,000;    0,000
 857,70; -200,720;    0,000;    0,000
 857,75; -133,460;    0,000;    0,000
 857,80; -168,340;    0,000;    0,000
 857,85;  -45,490;    0,000;    0,000
 857,90; -246,450;    0,000;    0,000
 857,95;  -28,840;    0,000;    0,000
 858,00; -163,840;    0,000;    0,000
 858,05; -119,700;    0,000;    0,000
 858,10;  -82,190;    0,000;    0,000
 858,15;  -33,470;    0,000;    0,000
 858,20; -131,620;    0,000;    0,000
 858,25;  -53,600;    0,000;    0,000
 858,30; -122,960;    0,000;    0,000
 858,35;  -58,680;    0,000;    0,000
 858,40; -179,990;    0,000;    0,000
 858,45;  -86,660;    0,000;    0,000
 858,49; -130,810;    0,000;    0,000
 858,54; -127,900;    0,000;    0,000
 858,59; -204,930;    0,000;    0,000
 858,64; -146,950;    0,000;    0,000
 858,69; -210,180;    0,000;    0,000
 858,74; -126,330;    0,000;    0,000
 858,79; -104,500;    0,000;    0,000
 858,84; -188,670;    0,000;    0,000
 858,89; -209,000;    0,000;    0,000
 858,94;  -87,340;    0,000;    0,000
 858,99; -141,800;    0,000;    0,000
 859,04; -139,830;    0,000;    0,000
 859,09;  -23,060;    0,000;    0,000
 859,14; -160,080;    0,000;    0,000
 859,18;  -86,400;    0,000;    0,000
 859,23;  -47,100;    0,000;    0,000
 859,28; -134,970;    0,000;    0,000
 859,33; -131,520;    0,000;    0,000
 859,38; -180,440;    0,000;    0,000
 859,43;   -4,050;    0,000;    0,000
 859,48; -168,680;    0,000;    0,000
 859,53; -127,950;    0,000;    0,000
 859,58; -123,160;    0,000;    0,000
 859,63; -102,320;    0,000;    0,000
 859,68; -121,200;    0,000;    0,000
 859,73; -163,930;    0,000;    0,000
 859,78; -117,810;    0,000;    0,000
 859,82; -132,510;    0,000;    0,000
 859,87;  -96,100;    0,000;    0,000
 859,92;  -90,860;    0,000;    0,000
 859,97;  -84,940;    0,000;    0,000
 860,02; -114,010;    0,000;    0,000
 860,07;  -87,720;    0,000;    0,000
 860,12; -103,900;    0,000;    0,000
 860,17; -110,570;    0,000;    0,000
 860,22;   33,870;    0,000;    0,000
 860,27; -196,860;    0,000;    0,000
 860,32;  -39,270;    0,000;    0,000
 860,36; -152,920;    0,000;    0,000
 860,41; -104,790;    0,000;    0,000
 860,46; -168,310;    0,000;    0,000
 860,51; -127,890;    0,000;    0,000
 860,56;    5,190;    0,000;    0,000
 860,61;  -65,300;    0,000;    0,000
 860,66; -115,680;    0,000;    0,000
 860,71;  -45,090;    0,000;    0,000
 860,76; -143,200;    0,000;    0,000
 860,81; -148,240;    0,000;    0,000
 860,85; -132,540;    0,000;    0,000
 860,90; -157,540;    0,000;    0,000
 860,95;  -53,060;    0,000;    0,000
 861,00; -145,740;    0,000;    0,000
 861,05; -189,920;    0,000;    0,000
 861,10; -114,920;    0,000;    0,000
 861,15; -238,930;    0,000;    0,000
 861,20;  -53,710;    0,000;    0,000
 861,25; -128,770;    0,000;    0,000
 861,30;   46,780;    0,000;    0,000
 861,34; -122,690;    0,000;    0,000
 861,39;   26,310;    0,000;    0,000
 861,44; -164,700;    0,000;    0,000
 861,49;  -82,240;    0,000;    0,000
 861,54; -101,550;    0,000;    0,000
 861,59; -158,300;    0,000;    0,000
 861,64;  -80,090;    0,000;    0,000
 861,69;  -77,540;    0,000;    0,000
 861,73; -118,800;    0,000;    0,000
 861,78; -179,390;    0,000;    0,000
 861,83;  -96,010;    0,000;    0,000
 861,88; -139,090;    0,000;    0,000
 861,93; -198,640;    0,000;    0,000
 861,98;  -34,410;    0,000;    0,000
 862,03; -110,490;    0,000;    0,000
 862,08; -130,230;    0,000;    0,000
 862,13; -174,190;    0,000;    0,000
 862,17;  -38,810;    0,000;    0,000
 862,22; -185,880;    0,000;    0,000
 862,27;  -69,440;    0,000;    0,000
 862,32;  -71,700;    0,000;    0,000
 862,37; -193,360;    0,000;    0,000
 862,42; -174,870;    0,000;    0,000
 862,47;  -92,790;    0,000;    0,000
 862,52; -141,350;    0,000;    0,000
 862,56; -138,300;    0,000;    0,000
 862,61; -132,570;    0,000;    0,000
 862,66;  -37,830;    0,000;    0,000
 862,71; -155,280;    0,000;    0,000
 862,76; -134,480;    0,000;    0,000
 862,81; -223,750;    0,000;    0,000
 862,86; -150,150;    0,000;    0,000
 862,90; -117,180;    0,000;    0,000
 862,95;  -57,240;    0,000;    0,000
 863,00;  -57,060;    0,000;    0,000
 863,05; -121,330;    0,000;    0,000
 863,10;  -72,130;    0,000;    0,000
 863,15;  -93,040;    0,000;    0,000
 863,20; -199,930;    0,000;    0,000
 863,25;  -73,710;    0,000;    0,000
 863,29; -146,100;    0,000;    0,000
 863,34;  -66,380;    0,000;    0,000
 863,39;  -69,060;    0,000;    0,000
 863,44; -125,350;    0,000;    0,000
 863,49; -155,360;    0,000;    0,000
 863,54; -176,100;    0,000;    0,000
 863,59; -167,320;    0,000;    0,000
 863,63;  -23,520;    0,000;    0,000
 863,68; -110,570;    0,000;    0,000
 863,73;  -55,170;    0,000;    0,000
 863,78; -182,730;    0,000;    0,000
 863,83; -122,280;    0,000;    0,000
 863,88; -202,510;    0,000;    0,000
 863,92; -122,480;    0,000;    0,000
 863,97;  -16,950;    0,000;    0,000
 864,02; -157,380;    0,000;    0,000
 864,07;  -29,440;    0,000;    0,000
 864,12; -128,920;    0,000;    0,000
 864,17; -169,520;    0,000;    0,000
 864,22;  -35,670;    0,000;    0,000
 864,26; -107,450;    0,000;    0,000
 864,31; -162,090;    0,000;    0,000
 864,36; -155,030;    0,000;    0,000
 864,41;  -67,980;    0,000;    0,000
 864,46; -126,260;    0,000;    0,000
 864,51;  -76,680;    0,000;    0,000
 864,55; -224,350;    0,000;    0,000
 864,60;  -62,410;    0,000;    0,000
 864,65; -170,040;    0,000;    0,000
 864,70;  -86,530;    0,000;    0,000
 864,75; -116,400;    0,000;    0,000
 864,80;  -68,720;    0,000;    0,000
 864,84;  -19,420;    0,000;    0,000
 864,89;  -79,780;    0,000;    0,000
 864,94;  -97,170;    0,000;    0,000
 864,99; -119,160;    0,000;    0,000
 865,04; -167,600;    0,000;    0,000
 865,09;  -98,000;    0,000;    0,000
 865,13;  -61,470;    0,000;    0,000
 865,18;  -74,520;    0,000;    0,000
 865,23; -127,330;    0,000;    0,000
 865,28; -165,020;    0,000;    0,000
 865,33; -148,300;    0,000;    0,000
 865,38;  -88,500;    0,000;    0,000
 865,42;  -77,490;    0,000;    0,000
 865,47; -178,100;    0,000;    0,000
 865,52; -112,520;    0,000;    0,000
 865,57;  -99,040;    0,000;    0,000
 865,62; -132,180;    0,000;    0,000
 865,67;  -23,320;    0,000;    0,000
 865,71; -163,050;    0,000;    0,000
 865,76;   20,550;    0,000;    0,000
 865,81; -185,240;    0,000;    0,000
 865,86; -130,190;    0,000;    0,000
 865,91;    0,620;    0,000;    0,000
 865,95; -126,510;    0,000;    0,000
 866,00; -152,400;    0,000;    0,000
 866,05;  -95,470;    0,000;    0,000
 866,10; -190,750;    0,000;    0,000
 866,15; -108,580;    0,000;    0,000
 866,20; -166,340;    0,000;    0,000
 866,24;  -92,790;    0,000;    0,000
 866,29; -183,600;    0,000;    0,000
 866,34;  -90,440;    0,000;    0,000
 866,39; -139,030;    0,000;    0,000
 866,44;  -78,880;    0,000;    0,000
 866,48; -127,940;    0,000;    0,000
 866,53; -132,990;    0,000;    0,000
 866,58; -134,110;    0,000;    0,000
 866,63; -145,780;    0,000;    0,000
 866,68;  -83,310;    0,000;    0,000
 866,72; -112,210;    0,000;    0,000
 866,77;  -66,600;    0,000;    0,000
 866,82;  -67,300;    0,000;    0,000
 866,87; -133,930;    0,000;    0,000
 866,92;  -53,690;    0,000;    0,000
 866,96; -149,280;    0,000;    0,000
 867,01;  -53,580;    0,000;    0,000
 867,06; -148,760;    0,000;    0,000
 867,11; -107,180;    0,000;    0,000
 867,16; -122,570;    0,000;    0,000
 867,20;  -78,990;    0,000;    0,000
 867,25; -152,300;    0,000;    0,000
 867,30; -144,250;    0,000;    0,000
 867,35; -123,830;    0,000;    0,000
 867,40;  -81,070;    0,000;    0,000
 867,44; -178,210;    0,000;    0,000
 867,49; -128,750;    0,000;    0,000
